"z","replicate","N","perccom","sd","se","ci"
1.7,65,4819,0.280970229982412,0.174895906905948,0.00251942353889633,0.00493922021003463
1.7,66,5487,0.266720197067864,0.156125711517627,0.00210769104588492,0.00413191015173667
1.7,67,5195,0.277317159569794,0.168289804316842,0.00233488249656433,0.00457735226362559
1.7,68,5678,0.263199433468638,0.163191037512962,0.00216570156033212,0.00424560223978851
1.7,69,5981,0.258002173512111,0.147917200195059,0.00191263358098339,0.00374945182874705
1.7,70,5763,0.249534388765842,0.151962916614585,0.00200176600956211,0.00392421360088386
1.7,71,5045,0.280547955675047,0.167451190132153,0.0023575323090135,0.00462178746356063
1.7,72,6195,0.251594459270379,0.151109705077863,0.00191986947064034,0.00376361045920541
1.7,73,6118,0.261341580400147,0.151017055404305,0.00193072874122985,0.0037849077101244
1.7,74,5039,0.264141797772274,0.158782705251244,0.002236819899751,0.00438513995609429
1.7,75,5385,0.273723588192292,0.163913996188867,0.00223369146423604,0.0043789392380012
1.7,76,5479,0.257339853381156,0.152091651250673,0.00205472982465758,0.00402808645708365
1.7,77,5617,0.25394494726233,0.151644855364787,0.00202337075824409,0.00396658869268074
1.7,78,5738,0.276310108563994,0.168054914488453,0.00221855880842216,0.00434921293484671
1.7,79,5870,0.260155553420073,0.144450560032039,0.00188538557204964,0.00369605005243708
1.7,80,5699,0.258117642204498,0.163080493532024,0.00216024340824075,0.00423489884863641
1.7,81,5131,0.268163657758728,0.166011936630723,0.0023175990735195,0.00454348269305664
1.7,82,5483,0.266240177936759,0.157061409455608,0.00212109620780771,0.00415819025380944
1.7,83,5524,0.252610657366775,0.144587985087062,0.0019453841389664,0.00381371862126801
1.7,84,5101,0.269909821117197,0.163603782743677,0.00229068662036412,0.00449072904008135
1.7,85,5667,0.260370637875465,0.152733996243496,0.00202889283657777,0.00397740653431032
1.7,86,5235,0.274617787637761,0.157504763463127,0.00217688431318799,0.00426760173316542
1.7,87,5855,0.260174606722218,0.154508869518501,0.00201924941284376,0.00395847457065867
1.7,88,6719,0.243502601561823,0.146182713342343,0.00178337920452451,0.0034959888729957
1.7,89,4990,0.282799768374447,0.167555226284526,0.00237196188363274,0.00465008800234567
1.7,90,5598,0.259369802803776,0.153462927500045,0.00205110093029053,0.00402095348967832
1.7,91,5793,0.269481720851782,0.161211961861953,0.00211809531148982,0.00415225822815613
1.7,92,5436,0.272445233891949,0.16286341050381,0.0022089393970685,0.0043304060322429
1.7,93,5815,0.255899724665833,0.157646155973831,0.00206732390200257,0.00405272408972179
1.7,94,5625,0.243995332502226,0.139378336167796,0.00185837781557061,0.00364313764029102
1.7,95,5384,0.263660584227924,0.164949818623343,0.00224801557958102,0.00440702048509131
1.7,96,5266,0.266440207258665,0.16612867684378,0.00228930775106487,0.00448799247692315
1.7,97,5411,0.2555136145865,0.151395912822868,0.00205814223024832,0.0040347873349894
1.7,98,6285,0.255117702991658,0.154613318816708,0.0019502678499728,0.00382319113068732
1.7,99,5032,0.286669978208689,0.17588076625397,0.00247940819784538,0.00486072016450649
1.7,100,5733,0.254070518678224,0.146344616584154,0.00193279494132705,0.00378900855575009
1.8,1,5192,0.274867757413161,0.163394087428206,0.00226761329829154,0.00444547692546575
1.8,2,5782,0.254674789834998,0.147688437333554,0.00194226038237624,0.00380755758139131
1.8,3,6136,0.240761851941294,0.140363696696011,0.00179189320274052,0.0035127391620843
1.8,4,4923,0.287786253600678,0.174525745707059,0.00248739401162025,0.00487640182480421
1.8,5,5288,0.254206069369286,0.144463472204312,0.00198660866659726,0.00389457302771681
1.8,6,5575,0.260036182235963,0.156574266117211,0.00209699767488096,0.00411093258245683
1.8,7,5243,0.267463371643949,0.15854238213382,0.0021895529409855,0.00429243601542578
1.8,8,5837,0.255127804408509,0.15391554960709,0.00201459453176998,0.00394935180370707
1.8,9,5215,0.266363072692665,0.157085439194032,0.00217524798100473,0.00426439762271701
1.8,10,5301,0.270395651003777,0.161149728814293,0.00221335296597583,0.00433908301394968
1.8,11,6159,0.253725526747564,0.147468056580608,0.00187906954964633,0.00368363266319218
1.8,12,5964,0.245889511957028,0.140763407047459,0.0018227241703032,0.00357319900995323
1.8,13,5850,0.249240659234626,0.146740338719824,0.00191854320657333,0.00376105387982198
1.8,14,5801,0.254262801841059,0.152050071733284,0.00199634316240516,0.00391357739549304
1.8,15,4599,0.297219314928879,0.180509023392676,0.0026617496876065,0.00521830717003588
1.8,16,5607,0.262336889068043,0.150186695388952,0.00200570096480953,0.00393195058034317
1.8,17,5507,0.263237438251331,0.157456481269432,0.00212179295777978,0.00415955215626082
1.8,18,4829,0.282520635338172,0.171847146947716,0.00247294082105199,0.00484809034125484
1.8,19,5389,0.259540909899484,0.156222834783227,0.00212809211389524,0.00417192107917495
1.8,20,6180,0.245691624234957,0.144081094171009,0.00183279022688882,0.00359290662501883
1.8,21,5839,0.250020726813406,0.146161443557692,0.00191277367484088,0.00374974492725406
1.8,22,5022,0.286004348374841,0.173688769052824,0.00245094396980171,0.00480492018057324
1.8,23,5274,0.268283965245335,0.151821112460648,0.00209055744937675,0.00409835804203442
1.8,24,6205,0.246154447755324,0.139933722356164,0.00177644388742383,0.00348244544271721
1.8,25,5512,0.262321733300736,0.167359775092895,0.00225422093677064,0.00441916241326231
1.8,26,6165,0.253349920571189,0.149251004474935,0.00190086258375824,0.00372635390913699
1.8,27,5931,0.260545249333849,0.156334746911863,0.00202997903598234,0.0039794980473201
1.8,28,5569,0.262583892062598,0.153025216157667,0.00205056902438679,0.0040199152764043
1.8,29,6649,0.248007121106939,0.150492768241688,0.00184559950243653,0.0036179672559668
1.8,30,5630,0.260830662157587,0.14827580482344,0.0019761326448906,0.00387398180495906
1.8,31,6385,0.254289019017588,0.144436725005404,0.00180757856131641,0.00354346069424067
1.8,32,5197,0.266813030701417,0.165280159738451,0.00229268487279676,0.00449462676010207
1.8,33,5957,0.248188622343719,0.142940422007648,0.00185200118359565,0.00363059341751212
1.8,34,4790,0.297230365098626,0.185250533233884,0.00267665076232066,0.00524746532416836
1.8,35,5914,0.259726463639163,0.152329142380876,0.00198080779725701,0.00388310679477332
1.8,36,6418,0.242991873375966,0.142512108394042,0.0017789015311019,0.0034872406888824
1.8,37,5092,0.284112798686842,0.167973385643981,0.0023539448214534,0.00461474420400604
1.8,38,5909,0.261507600136408,0.144191651846372,0.00187578527414083,0.00367722492597054
1.8,39,6847,0.245687019129022,0.14642493485967,0.00176955830021717,0.00346888382968118
1.8,40,5144,0.261798981076152,0.155117475222659,0.00216276955454881,0.00423994826833449
1.8,41,5328,0.270051813924363,0.169707888956826,0.00232498375685269,0.00455792004364802
1.8,42,5437,0.250876800374658,0.150123080307509,0.00203595324535091,0.00399128371990039
1.8,43,4954,0.283970933379627,0.174947355266046,0.00248558935542454,0.0048728563920349
1.8,44,5093,0.284170468796426,0.173994985190222,0.00243809089899422,0.0047797064812199
1.8,45,5890,0.261208167500856,0.156240518291151,0.00203580428226843,0.00399092332342239
1.8,46,6688,0.243263050448625,0.141143928034853,0.00172589379543129,0.00338330206492913
1.8,47,5291,0.266309624999465,0.157119651359089,0.00216003916657414,0.00423456784719449
1.8,48,5564,0.264639094172439,0.157078730522274,0.00210583249061284,0.00412825403689016
1.8,49,5454,0.271653345770427,0.163631136013686,0.0022156868423942,0.00434363053409834
1.8,50,5915,0.250276315061134,0.141372523336839,0.00183817830153593,0.00360350076139612
1.8,51,4999,0.284700995375925,0.175999328655882,0.00248925531351596,0.00488003255448612
1.8,52,5297,0.274929206782142,0.161032976500765,0.00221258433840149,0.00433757693580661
1.8,53,5666,0.257300641755947,0.155225196275498,0.00206216747402399,0.00404263771230634
1.8,54,5640,0.249014077257976,0.148587563695662,0.00197853123065468,0.00387868247843429
1.8,55,5924,0.248310917839779,0.137012715415734,0.00178013667859016,0.00348971689855619
1.8,56,5089,0.277753148309019,0.173479723213952,0.00243182598708014,0.00476742545120583
1.8,57,5521,0.270318148157154,0.161900940757977,0.00217891605411039,0.00427153360265686
1.8,58,5434,0.264317159061543,0.157658428742951,0.00213873697131741,0.00419278150124567
1.8,59,4906,0.296799158023259,0.184331774206392,0.00263170030794136,0.00515931093513876
1.8,60,5969,0.235636466090445,0.136578657768904,0.00176779560935673,0.00346551856263584
1.8,61,5067,0.278743630816298,0.163266877418899,0.00229362616638855,0.00449649897571425
1.8,62,5311,0.264048926701634,0.163195068226409,0.00223933402783868,0.00439001470271295
1.8,63,5226,0.276891851582454,0.166116608987694,0.00229788533968972,0.00450481603726416
1.8,64,6128,0.249500478385964,0.145753763504252,0.00186191735132928,0.00365001199385321
1.8,65,5570,0.274682743088295,0.16793463994005,0.00225015631979599,0.00441118406818782
1.8,66,5726,0.255247936357885,0.151818264445622,0.0020063114446336,0.00393312970237254
1.8,67,5152,0.282595592800811,0.174637603144382,0.00243304328321863,0.00476979799458036
1.8,68,6079,0.254146939799935,0.14445716291168,0.00185277639713339,0.00363209829847812
1.8,69,5563,0.25539857370638,0.149501969258687,0.00200443687308476,0.00392947918395817
1.8,70,6061,0.252976277520737,0.144851168150888,0.00186058647611161,0.00364741097876026
1.8,71,5184,0.270578247733919,0.171377647954009,0.00238024511047234,0.00466628438479293
1.8,72,5937,0.251389835211878,0.151035001321318,0.0019601715396626,0.00384264914395637
1.8,73,6092,0.251911298820876,0.151097711627383,0.00193587780072218,0.00379500488451859
1.8,74,5941,0.255574828580137,0.148254185769439,0.00192343355311629,0.00377062881065864
1.8,75,6178,0.246092994865918,0.145402012405968,0.00184989238799235,0.00362643304209225
1.8,76,6132,0.241083212204212,0.139751357414697,0.00178465783031547,0.00349855574481615
1.8,77,5215,0.26578645068578,0.158122545538019,0.00218960935970679,0.00429255194338795
1.8,78,5516,0.258716118956783,0.160061433011633,0.00215513545646276,0.00422491510566352
1.8,79,5764,0.260692048904636,0.150361357341016,0.00198049728531138,0.00388251876746155
1.8,80,5294,0.275012511624714,0.160053109520756,0.0021997440292782,0.00431240519817166
1.8,81,6067,0.256833335851317,0.153360989972527,0.00196891925357283,0.00385978097495445
1.8,82,5422,0.261162335155194,0.146586490130485,0.00199073838079491,0.00390264688263531
1.8,83,6011,0.251398844503791,0.147723308934234,0.00190535394316223,0.00373517733789621
1.8,84,5335,0.27464507173825,0.168406760518989,0.00230564431053267,0.00452000546295508
1.8,85,5081,0.280704827618647,0.171846576817862,0.00241082833931429,0.00472626279639553
1.8,86,6336,0.251524426075348,0.144734487779695,0.00181829541738457,0.00356447455739693
1.8,87,5789,0.266464671642214,0.159769346741707,0.00209986649783643,0.0041165235368911
1.8,88,5117,0.281861317258322,0.171264724369668,0.00239419881470162,0.00469365388845634
1.8,89,6244,0.255326099149241,0.153516193069776,0.00194277606770239,0.00380850949694067
1.8,90,5314,0.275002975352045,0.166914404232586,0.00228972350099575,0.0044887981942472
1.8,91,5905,0.24439088515516,0.144618182974303,0.00188197109844305,0.00368935191532872
1.8,92,5984,0.248990458662426,0.146886321437219,0.00189882771609594,0.00372238697504994
1.8,93,5677,0.268209152450464,0.164240897854723,0.00217982617598277,0.00427329204185619
1.8,94,5552,0.27309256477945,0.161056688463402,0.00216149401059835,0.00423737434606735
1.8,95,5835,0.25982440338764,0.159193284852495,0.00208403166806779,0.00408547461177674
1.8,96,5956,0.251797719306334,0.158338945295746,0.00205168367677988,0.00402204359908541
1.8,97,5371,0.269729541205124,0.162174409952245,0.00221286413644059,0.00433811178984615
1.8,98,5574,0.260306320566404,0.159398384047363,0.00213501254931657,0.00418545671276911
1.8,99,5226,0.273899589504118,0.16243076649199,0.00224689920719582,0.00440486189970584
1.8,100,5050,0.28044957879757,0.163326303717354,0.00229831972570809,0.0045057040067365
1.9,1,6222,0.255691065597235,0.143685891680271,0.00182158366904087,0.00357093314858229
1.9,2,6072,0.240940357408185,0.144430882441899,0.00185350679822816,0.00363353097791331
1.9,3,5869,0.259591828908593,0.157254589750861,0.00205268011505622,0.00402400910776722
1.9,4,6103,0.254783747197562,0.150846598794961,0.00193091802827568,0.00378528062086604
1.9,5,5959,0.250408992542012,0.152518085784559,0.00197576211305957,0.00387320942143757
1.9,6,5957,0.255250221262278,0.151079594456548,0.00195745600734065,0.00383732308503327
1.9,7,5225,0.266247244702635,0.155732647672681,0.00215445049782706,0.00422362396283807
1.9,8,5382,0.272678941859945,0.162235727723205,0.00221143742211279,0.00433531285277771
1.9,9,5456,0.260868798755583,0.16067177904579,0.00217521616302625,0.0042642915028137
1.9,10,5579,0.266692658906127,0.158266816324298,0.0021189059745597,0.00415388073990381
1.9,11,5312,0.276824978866417,0.167326272414314,0.00229580555854882,0.0045007219104653
1.9,12,5070,0.273867236445987,0.170642429828607,0.00239653097652873,0.00469823623180774
1.9,13,4925,0.28016654681704,0.168816982952054,0.00240554240463861,0.00471593569209052
1.9,14,6208,0.245485729763843,0.140298005262552,0.00178063802024035,0.00349066706682349
1.9,15,5539,0.266761391400979,0.156689573381921,0.00210535053751847,0.00412731327526221
1.9,16,4992,0.291154480087508,0.178819305021741,0.00253091240422268,0.00496170041460354
1.9,17,5416,0.271045725494011,0.167017093890601,0.00226945509973562,0.00444904470990425
1.9,18,5859,0.254023012081128,0.146233818881744,0.00191045174556121,0.00374519043427053
1.9,19,4754,0.305255798051339,0.188092403934984,0.00272798305488834,0.00534811044333941
1.9,20,5021,0.292363569773001,0.176740512016804,0.0024942558421954,0.00488983059383709
1.9,21,4778,0.279027496362309,0.164145530060611,0.00237468488530487,0.00465547641859347
1.9,22,4864,0.278866444057131,0.167757026009235,0.00240538132711573,0.00471563445175988
1.9,23,6260,0.240068852679543,0.139182859906164,0.00175913265059052,0.00344850350820229
1.9,24,5854,0.254798196803425,0.147899203844845,0.00193303392983355,0.00378946051792984
1.9,25,6109,0.245148284754146,0.144358450832722,0.00184695855544197,0.00362068972508707
1.9,26,5060,0.271556292995929,0.164036784277567,0.00230603549897966,0.00452082812785323
1.9,27,6101,0.25398709422808,0.145837822774955,0.00186710894498607,0.00366019254195615
1.9,28,5494,0.272017646389956,0.156479410944532,0.0021111197808454,0.00413863066790341
1.9,29,5764,0.262655230173118,0.160506816429306,0.00211412905439035,0.0041444872413525
1.9,30,5504,0.270606138568568,0.165267736341175,0.00222765979134045,0.00436709348345798
1.9,31,5847,0.258709009967197,0.140381833742704,0.00183588031072313,0.00359900442964818
1.9,32,5052,0.269421689431383,0.161360858384807,0.0022702125729591,0.00445060136783559
1.9,33,4987,0.281005229258187,0.165009176773566,0.00233662174237338,0.00458080645884062
1.9,34,4725,0.288725935682052,0.179684446390436,0.00261402405330288,0.0051247060254832
1.9,35,5607,0.253079258645305,0.147461758993161,0.00196931020766605,0.00386061060435476
1.9,36,5306,0.274570793869147,0.162553018737407,0.0022315746343744,0.00437480404372404
1.9,37,6240,0.253756359778571,0.15198484492409,0.00192401294568415,0.00377172779131882
1.9,38,5714,0.249841397637676,0.141512229011502,0.00187207762972005,0.00366998225562303
1.9,39,5405,0.269825015168515,0.152550389811712,0.00207498744160819,0.00406781174144429
1.9,40,5587,0.263907933634268,0.152652669993011,0.00204227898791282,0.00400366076569579
1.9,41,4745,0.295878110470561,0.18008827133316,0.00261437162286821,0.00512538188624916
1.9,42,4811,0.276483061327688,0.164309934049692,0.00236889680874957,0.00464412104696715
1.9,43,5623,0.260973291141128,0.153393310919602,0.00204560784154236,0.00401018104770945
1.9,44,5313,0.271618460504766,0.154098779266791,0.00211411832373506,0.00414454012327423
1.9,45,5364,0.267639498213011,0.155467705977554,0.00212273512244469,0.00416142356842742
1.9,46,5231,0.26696131880609,0.155554052833129,0.00215074524180939,0.00421635899053356
1.9,47,5509,0.268833818286382,0.160833409741336,0.00216690505691636,0.00424798934752543
1.9,48,5612,0.257603851949829,0.149718693886318,0.00199856003486035,0.00391795083843327
1.9,49,6094,0.257588520772414,0.149627722175706,0.00191672955567841,0.00375746730957711
1.9,50,5729,0.259698451712393,0.157818519146419,0.00208505998091905,0.00408750618248638
1.9,51,5507,0.256500316260621,0.150371064426834,0.00202631395660843,0.00397237560647367
1.9,52,4945,0.285667959210902,0.17543507430062,0.00249478587886172,0.00489088782876405
1.9,53,5653,0.266645112273855,0.152779807725016,0.00203201292671006,0.00398352521346162
1.9,54,5710,0.254816699002725,0.147034350465257,0.00194581144373252,0.0038145290655484
