"z","time","maxtrop","replicate"
0.1,12650000,3.813759,14
0.1,12700000,3.80851,14
0.1,12750000,3.670854,14
0.1,12800000,3.703161,14
0.1,12850000,3.693946,14
0.1,12900000,3.713347,14
0.1,12950000,3.703916,14
0.1,1.3e+07,3.891894,14
0.1,13050000,3.898333,14
0.1,13100000,3.898603,14
0.1,13150000,3.908716,14
0.1,13200000,3.909263,14
0.1,13250000,3.905031,14
0.1,13300000,3.94375,14
0.1,13350000,3.94402,14
0.1,13400000,3.900964,14
0.1,13450000,3.912463,14
0.1,13500000,3.911628,14
0.1,13550000,3.849733,14
0.1,13600000,3.849728,14
0.1,13650000,3.857327,14
0.1,13700000,3.86377,14
0.1,13750000,3.941326,14
0.1,13800000,3.911936,14
0.1,13850000,3.836874,14
0.1,13900000,3.848046,14
0.1,13950000,3.743744,14
0.1,1.4e+07,3.742102,14
0.1,14050000,3.741378,14
0.1,14100000,3.741524,14
0.1,14150000,3.724862,14
0.1,14200000,3.707737,14
0.1,14250000,3.711638,14
0.1,14300000,3.681142,14
0.1,14350000,3.676152,14
0.1,14400000,3.684304,14
0.1,14450000,3.683599,14
0.1,14500000,3.708022,14
0.1,14550000,3.705024,14
0.1,14600000,3.696055,14
0.1,14650000,3.708526,14
0.1,14700000,3.715903,14
0.1,14750000,3.675571,14
0.1,14800000,3.628323,14
0.1,14850000,3.613168,14
0.1,14900000,3.622462,14
0.1,14950000,3.62431,14
0.1,1.5e+07,3.624359,14
0.1,15050000,3.624362,14
0.1,15100000,3.624364,14
0.1,15150000,3.624368,14
0.1,15200000,3.624372,14
0.1,15250000,3.624378,14
0.1,15300000,3.624389,14
0.1,15350000,3.625828,14
0.1,15400000,3.625815,14
0.1,15450000,3.625335,14
0.1,15500000,3.625833,14
0.1,15550000,3.627235,14
0.1,15600000,3.635426,14
0.1,15650000,3.640271,14
0.1,15700000,3.631435,14
0.1,15750000,3.63251,14
0.1,15800000,3.697812,14
0.1,15850000,3.67243,14
0.1,15900000,3.694322,14
0.1,15950000,3.695434,14
0.1,1.6e+07,3.61777,14
0.1,16050000,3.621549,14
0.1,16100000,3.630146,14
0.1,16150000,3.656544,14
0.1,16200000,3.662934,14
0.1,16250000,3.66316,14
0.1,16300000,3.66355,14
0.1,16350000,3.688559,14
0.1,16400000,3.692422,14
0.1,16450000,3.694771,14
0.1,16500000,3.684984,14
0.1,16550000,3.689632,14
0.1,16600000,3.686787,14
0.1,16650000,3.682041,14
0.1,16700000,3.679426,14
0.1,16750000,3.686543,14
0.1,16800000,3.713894,14
0.1,16850000,3.716536,14
0.1,16900000,3.717021,14
0.1,16950000,3.717097,14
0.1,1.7e+07,3.716272,14
0.1,17050000,3.712511,14
0.1,17100000,3.694554,14
0.1,17150000,3.712337,14
0.1,17200000,3.711362,14
0.1,17250000,3.710263,14
0.1,17300000,3.714253,14
0.1,17350000,3.716031,14
0.1,17400000,3.715451,14
0.1,17450000,3.715558,14
0.1,17500000,3.715538,14
0.1,17550000,3.715538,14
0.1,17600000,3.714686,14
0.1,17650000,3.705859,14
0.1,17700000,3.70367,14
0.1,17750000,3.684818,14
0.1,17800000,3.709212,14
0.1,17850000,3.714748,14
0.1,17900000,3.686925,14
0.1,17950000,3.681515,14
0.1,1.8e+07,3.614612,14
0.1,18050000,3.667479,14
0.1,18100000,3.665749,14
0.1,18150000,3.666609,14
0.1,18200000,3.666321,14
0.1,18250000,3.666,14
0.1,18300000,3.666449,14
0.1,18350000,3.668041,14
0.1,18400000,3.66907,14
0.1,18450000,3.67255,14
0.1,18500000,3.675692,14
0.1,18550000,3.674052,14
0.1,18600000,3.669414,14
0.1,18650000,3.860252,14
0.1,18700000,3.856476,14
0.1,18750000,3.854725,14
0.1,18800000,3.959056,14
0.1,18850000,3.959055,14
0.1,18900000,3.959055,14
0.1,18950000,3.959054,14
0.1,1.9e+07,3.959047,14
0.1,19050000,3.959012,14
0.1,19100000,3.959018,14
0.1,19150000,3.959001,14
0.1,19200000,3.957185,14
0.1,19250000,3.954213,14
0.1,19300000,3.953915,14
0.1,19350000,3.946779,14
0.1,19400000,3.893053,14
0.1,19450000,3.892973,14
0.1,19500000,3.892971,14
0.1,19550000,3.892971,14
0.1,19600000,3.892971,14
0.1,19650000,3.893155,14
0.1,19700000,3.900186,14
0.1,19750000,3.900133,14
0.1,19800000,3.900134,14
0.1,19850000,3.900134,14
0.1,19900000,3.900134,14
0.1,19950000,3.900134,14
0.1,2e+07,3.900134,14
0.1,20050000,3.900134,14
0.1,20100000,3.900134,14
0.1,20150000,3.900134,14
0.1,20200000,3.904326,14
0.1,20250000,3.915596,14
0.1,20300000,3.91594,14
0.1,20350000,3.915943,14
0.1,20400000,3.915944,14
0.1,20450000,3.915962,14
0.1,20500000,3.916398,14
0.1,20550000,3.918299,14
0.1,20600000,3.918064,14
0.1,20650000,3.918058,14
0.1,20700000,3.918058,14
0.1,20750000,3.91809,14
0.1,20800000,3.919317,14
0.1,20850000,3.923235,14
0.1,20900000,3.913398,14
0.1,20950000,3.90635,14
0.1,2.1e+07,3.909257,14
0.1,21050000,3.911381,14
0.1,21100000,3.879171,14
0.1,21150000,3.864493,14
0.1,21200000,3.86877,14
0.1,21250000,3.870512,14
0.1,21300000,3.870577,14
0.1,21350000,3.870352,14
0.1,21400000,3.843708,14
0.1,21450000,3.846415,14
0.1,21500000,3.850235,14
0.1,21550000,3.887543,14
0.1,21600000,3.887025,14
0.1,21650000,3.876208,14
0.1,21700000,3.876392,14
0.1,21750000,3.876349,14
0.1,21800000,3.875606,14
0.1,21850000,3.875223,14
0.1,21900000,3.875303,14
0.1,21950000,3.874943,14
0.1,2.2e+07,3.874979,14
0.1,22050000,3.876092,14
0.1,22100000,3.876491,14
0.1,22150000,3.876353,14
0.1,22200000,3.876288,14
0.1,22250000,3.876273,14
0.1,22300000,3.876271,14
0.1,22350000,3.876272,14
0.1,22400000,3.876272,14
0.1,22450000,3.876226,14
0.1,22500000,3.875351,14
0.1,22550000,3.873906,14
0.1,22600000,3.873971,14
0.1,22650000,3.873966,14
0.1,22700000,3.873962,14
0.1,22750000,3.873962,14
0.1,22800000,3.873962,14
0.1,22850000,3.873962,14
0.1,22900000,3.873962,14
0.1,22950000,3.873962,14
0.1,2.3e+07,3.873962,14
0.1,23050000,3.873962,14
0.1,23100000,3.873962,14
0.1,23150000,3.873962,14
0.1,23200000,3.873962,14
0.1,23250000,3.935793,14
0.1,23300000,3.935793,14
0.1,23350000,3.935791,14
0.1,23400000,3.935769,14
0.1,23450000,3.935523,14
0.1,23500000,3.936646,14
0.1,23550000,3.939132,14
0.1,23600000,3.938353,14
0.1,23650000,3.938596,14
0.1,23700000,3.938378,14
0.1,23750000,3.938351,14
0.1,23800000,3.938299,14
0.1,23850000,3.938286,14
0.1,23900000,3.938272,14
0.1,23950000,3.938266,14
0.1,2.4e+07,3.938261,14
0.1,24050000,3.938258,14
0.1,24100000,3.938256,14
0.1,24150000,3.938254,14
0.1,24200000,3.938253,14
0.1,24250000,3.938253,14
0.1,24300000,3.938252,14
0.1,24350000,3.938252,14
0.1,24400000,3.938251,14
0.1,24450000,3.938251,14
0.1,24500000,3.938251,14
0.1,24550000,3.9382,14
0.1,24600000,3.92739,14
0.1,24650000,3.944303,14
0.1,24700000,3.945833,14
0.1,24750000,3.93288,14
0.1,24800000,3.933067,14
0.1,24850000,3.933434,14
0.1,24900000,3.933537,14
0.1,24950000,3.933588,14
0.1,2.5e+07,3.9549,14
0.2,50000,1.000001,14
0.2,1e+05,2.674585,14
0.2,150000,3.514081,14
0.2,2e+05,3.148178,14
0.2,250000,3.281789,14
0.2,3e+05,3.413135,14
0.2,350000,3.726366,14
0.2,4e+05,3.637384,14
0.2,450000,3.735489,14
0.2,5e+05,3.523342,14
0.2,550000,3.524454,14
0.2,6e+05,3.462441,14
0.2,650000,3.390112,14
0.2,7e+05,3.380948,14
0.2,750000,3.359718,14
0.2,8e+05,3.628454,14
0.2,850000,3.851275,14
0.2,9e+05,3.963498,14
0.2,950000,3.9405,14
0.2,1e+06,3.927169,14
0.2,1050000,3.896009,14
0.2,1100000,3.848839,14
0.2,1150000,3.905922,14
0.2,1200000,3.610716,14
0.2,1250000,3.851604,14
0.2,1300000,3.931797,14
0.2,1350000,3.491906,14
0.2,1400000,3.385045,14
0.2,1450000,3.794139,14
0.2,1500000,3.980406,14
0.2,1550000,4.067266,14
0.2,1600000,4.06726,14
0.2,1650000,4.037993,14
0.2,1700000,3.904357,14
0.2,1750000,3.908346,14
0.2,1800000,3.908695,14
0.2,1850000,4.064164,14
0.2,1900000,3.976717,14
0.2,1950000,3.958326,14
0.2,2e+06,3.965354,14
0.2,2050000,3.965638,14
0.2,2100000,3.967225,14
0.2,2150000,3.975541,14
0.2,2200000,3.975623,14
0.2,2250000,4.009275,14
0.2,2300000,4.010331,14
0.2,2350000,4.010319,14
0.2,2400000,3.968688,14
0.2,2450000,3.968699,14
0.2,2500000,3.968699,14
0.2,2550000,3.969552,14
0.2,2600000,4.047175,14
0.2,2650000,4.004724,14
0.2,2700000,4.057987,14
0.2,2750000,4.058068,14
0.2,2800000,3.9672,14
0.2,2850000,3.815142,14
0.2,2900000,3.859829,14
0.2,2950000,3.859003,14
0.2,3e+06,3.93714,14
0.2,3050000,4.017069,14
0.2,3100000,4.036415,14
0.2,3150000,4.017678,14
0.2,3200000,4.016056,14
0.2,3250000,4.018619,14
0.2,3300000,4.020281,14
0.2,3350000,3.998818,14
0.2,3400000,4.00119,14
0.2,3450000,4.001022,14
0.2,3500000,4.005273,14
0.2,3550000,4.005218,14
0.2,3600000,4.005218,14
0.2,3650000,4.005218,14
0.2,3700000,4.00522,14
0.2,3750000,4.012922,14
0.2,3800000,4.01316,14
0.2,3850000,4.013623,14
0.2,3900000,4.013623,14
0.2,3950000,4.013623,14
0.2,4e+06,4.015435,14
0.2,4050000,4.018167,14
0.2,4100000,4.011945,14
0.2,4150000,4.038075,14
0.2,4200000,3.962813,14
0.2,4250000,3.95528,14
0.2,4300000,3.911712,14
0.2,4350000,3.891528,14
0.2,4400000,3.895779,14
0.2,4450000,3.910468,14
0.2,4500000,3.914633,14
0.2,4550000,3.901331,14
0.2,4600000,3.899079,14
0.2,4650000,3.899048,14
0.2,4700000,3.899033,14
0.2,4750000,3.899028,14
0.2,4800000,3.899026,14
0.2,4850000,3.899025,14
0.2,4900000,3.899025,14
0.2,4950000,3.899025,14
0.2,5e+06,3.899025,14
0.2,5050000,3.899025,14
0.2,5100000,3.890178,14
0.2,5150000,3.959776,14
0.2,5200000,3.967131,14
0.2,5250000,3.960233,14
0.2,5300000,3.96231,14
0.2,5350000,3.9675,14
0.2,5400000,3.968595,14
0.2,5450000,3.968716,14
0.2,5500000,3.967832,14
0.2,5550000,3.968138,14
0.2,5600000,3.975425,14
0.2,5650000,3.970065,14
0.2,5700000,3.944567,14
0.2,5750000,3.931537,14
0.2,5800000,3.932426,14
0.2,5850000,3.932722,14
0.2,5900000,3.959475,14
0.2,5950000,3.959474,14
0.2,6e+06,3.959393,14
0.2,6050000,3.995212,14
0.2,6100000,3.986175,14
0.2,6150000,3.972953,14
0.2,6200000,3.92941,14
0.2,6250000,3.931576,14
0.2,6300000,3.993399,14
0.2,6350000,3.994658,14
0.2,6400000,3.993764,14
0.2,6450000,3.993,14
0.2,6500000,3.985977,14
0.2,6550000,3.983989,14
0.2,6600000,3.984175,14
0.2,6650000,3.985776,14
0.2,6700000,4.002986,14
0.2,6750000,4.002977,14
0.2,6800000,4.002943,14
0.2,6850000,4.002743,14
0.2,6900000,4.001439,14
0.2,6950000,4.001806,14
0.2,7e+06,3.937122,14
0.2,7050000,3.939272,14
0.2,7100000,3.939273,14
0.2,7150000,3.939272,14
0.2,7200000,3.939249,14
0.2,7250000,3.937398,14
0.2,7300000,3.935229,14
0.2,7350000,3.935444,14
0.2,7400000,3.940737,14
0.2,7450000,3.952485,14
0.2,7500000,3.949524,14
0.2,7550000,3.949202,14
0.2,7600000,3.95137,14
0.2,7650000,3.95593,14
0.2,7700000,3.956746,14
0.2,7750000,3.956562,14
0.2,7800000,3.954948,14
0.2,7850000,3.95495,14
0.2,7900000,3.95495,14
0.2,7950000,3.95495,14
0.2,8e+06,3.95495,14
0.2,8050000,3.954422,14
0.2,8100000,3.94713,14
0.2,8150000,3.947095,14
0.2,8200000,3.947095,14
0.2,8250000,3.947095,14
0.2,8300000,3.947095,14
0.2,8350000,3.939137,14
0.2,8400000,3.950615,14
0.2,8450000,3.935353,14
0.2,8500000,3.805186,14
0.2,8550000,3.749236,14
0.2,8600000,3.66809,14
0.2,8650000,3.656062,14
0.2,8700000,3.671968,14
0.2,8750000,3.645145,14
0.2,8800000,3.633132,14
0.2,8850000,3.656389,14
0.2,8900000,3.461316,14
0.2,8950000,3.453845,14
0.2,9e+06,3.95404,14
0.2,9050000,3.951101,14
0.2,9100000,3.988589,14
0.2,9150000,3.98659,14
0.2,9200000,3.906469,14
0.2,9250000,3.974211,14
0.2,9300000,3.970111,14
0.2,9350000,3.978968,14
0.2,9400000,3.996463,14
0.2,9450000,3.816003,14
0.2,9500000,3.865764,14
0.2,9550000,3.873909,14
0.2,9600000,3.89053,14
0.2,9650000,3.87917,14
0.2,9700000,3.767189,14
0.2,9750000,3.764736,14
0.2,9800000,3.785427,14
0.2,9850000,3.768565,14
0.2,9900000,3.722667,14
0.2,9950000,3.721615,14
0.2,1e+07,3.678112,14
0.2,10050000,3.720374,14
0.2,10100000,3.720582,14
0.2,10150000,3.800473,14
0.2,10200000,3.947105,14
0.2,10250000,3.95544,14
0.2,10300000,3.770759,14
0.2,10350000,3.770846,14
0.2,10400000,3.773312,14
0.2,10450000,3.791486,14
0.2,10500000,3.784278,14
0.2,10550000,3.786636,14
0.2,10600000,3.789567,14
0.2,10650000,3.79547,14
0.2,10700000,3.795571,14
0.2,10750000,3.787822,14
0.2,10800000,3.813117,14
0.2,10850000,3.813928,14
0.2,10900000,3.740657,14
0.2,10950000,3.712268,14
0.2,1.1e+07,3.712136,14
0.2,11050000,3.677399,14
0.2,11100000,3.90806,14
0.2,11150000,3.909483,14
0.2,11200000,3.912674,14
0.2,11250000,3.912688,14
0.2,11300000,3.912688,14
0.2,11350000,4.065523,14
0.2,11400000,4.079737,14
0.2,11450000,3.9416,14
0.2,11500000,3.987708,14
0.2,11550000,3.988287,14
0.2,11600000,3.966124,14
0.2,11650000,3.971103,14
0.2,11700000,3.95914,14
0.2,11750000,3.958927,14
0.2,11800000,3.954686,14
0.2,11850000,3.954538,14
0.2,11900000,3.937356,14
0.2,11950000,3.937224,14
0.2,1.2e+07,3.937027,14
0.2,12050000,3.924418,14
0.2,12100000,3.928971,14
0.2,12150000,3.933912,14
0.2,12200000,3.92084,14
0.2,12250000,3.920842,14
0.2,12300000,3.920842,14
0.2,12350000,3.920842,14
0.2,12400000,3.920842,14
0.2,12450000,3.903462,14
0.2,12500000,3.857154,14
0.2,12550000,3.869693,14
0.2,12600000,3.854859,14
0.2,12650000,3.82549,14
0.2,12700000,3.80928,14
0.2,12750000,3.804038,14
0.2,12800000,3.774487,14
0.2,12850000,3.774613,14
0.2,12900000,3.785018,14
0.2,12950000,3.78502,14
0.2,1.3e+07,3.791011,14
0.2,13050000,3.796198,14
0.2,13100000,3.796556,14
0.2,13150000,3.814559,14
0.2,13200000,3.815181,14
0.2,13250000,3.814566,14
0.2,13300000,3.811115,14
0.2,13350000,3.845432,14
0.2,13400000,3.846268,14
0.2,13450000,3.84607,14
0.2,13500000,3.855578,14
0.2,13550000,3.878384,14
0.2,13600000,3.878381,14
0.2,13650000,3.876694,14
0.2,13700000,3.866702,14
0.2,13750000,3.861145,14
0.2,13800000,3.861109,14
0.2,13850000,3.861109,14
0.2,13900000,3.861109,14
0.2,13950000,3.861109,14
0.2,1.4e+07,3.861112,14
0.2,14050000,3.851806,14
0.2,14100000,3.833222,14
0.2,14150000,3.833258,14
0.2,14200000,3.849307,14
0.2,14250000,3.85137,14
0.2,14300000,3.834763,14
0.2,14350000,3.815866,14
0.2,14400000,3.825794,14
0.2,14450000,3.826043,14
0.2,14500000,3.832628,14
0.2,14550000,3.832519,14
0.2,14600000,3.832308,14
0.2,14650000,3.780969,14
0.2,14700000,3.832421,14
0.2,14750000,3.833926,14
0.2,14800000,3.840614,14
0.2,14850000,3.841155,14
0.2,14900000,3.841228,14
0.2,14950000,3.841989,14
0.2,1.5e+07,3.841197,14
0.2,15050000,3.841154,14
0.2,15100000,3.841157,14
0.2,15150000,3.841166,14
0.2,15200000,3.84118,14
0.2,15250000,3.840426,14
0.2,15300000,3.831215,14
0.2,15350000,3.779727,14
0.2,15400000,3.779394,14
0.2,15450000,3.775961,14
0.2,15500000,3.771765,14
0.2,15550000,3.771127,14
0.2,15600000,3.775971,14
0.2,15650000,3.779922,14
0.2,15700000,3.76815,14
0.2,15750000,3.759434,14
0.2,15800000,3.75886,14
0.2,15850000,3.758739,14
0.2,15900000,3.758728,14
0.2,15950000,3.758734,14
0.2,1.6e+07,3.753521,14
0.2,16050000,3.753848,14
0.2,16100000,3.694321,14
0.2,16150000,3.947768,14
0.2,16200000,3.732926,14
0.2,16250000,3.733014,14
0.2,16300000,3.724588,14
0.2,16350000,3.720934,14
0.2,16400000,3.721557,14
0.2,16450000,3.726158,14
0.2,16500000,3.727529,14
0.2,16550000,3.7278,14
0.2,16600000,3.727852,14
0.2,16650000,3.727861,14
0.2,16700000,3.727688,14
0.2,16750000,3.710958,14
0.2,16800000,3.709672,14
0.2,16850000,3.70941,14
0.2,16900000,3.701484,14
0.2,16950000,3.678919,14
0.2,1.7e+07,3.914823,14
0.2,17050000,3.908219,14
0.2,17100000,3.912539,14
0.2,17150000,3.912236,14
0.2,17200000,3.912115,14
0.2,17250000,3.912059,14
0.2,17300000,3.90655,14
0.2,17350000,3.89718,14
0.2,17400000,3.896348,14
0.2,17450000,3.892925,14
0.2,17500000,3.811774,14
0.2,17550000,3.87761,14
0.2,17600000,3.91353,14
0.2,17650000,3.95543,14
0.2,17700000,3.952966,14
0.2,17750000,3.952493,14
0.2,17800000,3.952368,14
0.2,17850000,3.952335,14
0.2,17900000,3.952327,14
0.2,17950000,3.962131,14
0.2,1.8e+07,3.952564,14
0.2,18050000,3.956175,14
0.2,18100000,3.965501,14
0.2,18150000,3.96388,14
0.2,18200000,3.963965,14
0.2,18250000,3.960632,14
0.2,18300000,3.960177,14
0.2,18350000,3.960159,14
0.2,18400000,3.948109,14
0.2,18450000,3.728126,14
0.2,18500000,3.728719,14
0.2,18550000,3.728811,14
0.2,18600000,3.728481,14
0.2,18650000,3.705843,14
0.2,18700000,3.708042,14
0.2,18750000,3.689272,14
0.2,18800000,3.794442,14
0.2,18850000,4.016393,14
0.2,18900000,4.017615,14
0.2,18950000,4.008975,14
0.2,1.9e+07,4.018931,14
0.2,19050000,4.033135,14
0.2,19100000,3.819157,14
0.2,19150000,3.819201,14
0.2,19200000,3.879998,14
0.2,19250000,3.879973,14
0.2,19300000,3.878351,14
0.2,19350000,3.87705,14
0.2,19400000,3.859471,14
0.2,19450000,3.859925,14
0.2,19500000,3.859853,14
0.2,19550000,3.859866,14
0.2,19600000,3.850418,14
0.2,19650000,3.889147,14
0.2,19700000,3.889202,14
0.2,19750000,3.969413,14
0.2,19800000,3.890947,14
0.2,19850000,3.891162,14
0.2,19900000,3.891073,14
0.2,19950000,3.89112,14
0.2,2e+07,3.891131,14
0.2,20050000,3.926766,14
0.2,20100000,3.926929,14
0.2,20150000,3.929917,14
0.2,20200000,3.929634,14
0.2,20250000,3.927584,14
0.2,20300000,3.922356,14
0.2,20350000,3.921673,14
0.2,20400000,3.923081,14
0.2,20450000,3.924075,14
0.2,20500000,3.924458,14
0.2,20550000,3.924475,14
0.2,20600000,3.924177,14
0.2,20650000,3.923511,14
0.2,20700000,3.922831,14
0.2,20750000,3.922476,14
0.2,20800000,3.92231,14
0.2,20850000,3.921592,14
0.2,20900000,3.890541,14
0.2,20950000,3.878405,14
0.2,2.1e+07,3.879197,14
0.2,21050000,3.878978,14
0.2,21100000,3.879019,14
0.2,21150000,3.879004,14
0.2,21200000,3.879003,14
0.2,21250000,3.879,14
0.2,21300000,3.878999,14
0.2,21350000,3.878998,14
0.2,21400000,3.878998,14
0.2,21450000,3.878997,14
0.2,21500000,4.011211,14
0.2,21550000,3.997603,14
0.2,21600000,4.003101,14
0.2,21650000,4.003451,14
0.2,21700000,4.003503,14
0.2,21750000,4.0035,14
0.2,21800000,4.002987,14
0.2,21850000,4.001438,14
0.2,21900000,4.001368,14
0.2,21950000,4.001362,14
0.2,2.2e+07,4.001364,14
0.2,22050000,4.001363,14
0.2,22100000,4.001284,14
0.2,22150000,3.990147,14
0.2,22200000,3.988956,14
0.2,22250000,3.98902,14
0.2,22300000,3.989004,14
0.2,22350000,3.989007,14
0.2,22400000,3.989007,14
0.2,22450000,3.989007,14
0.2,22500000,3.989006,14
0.2,22550000,3.989006,14
0.2,22600000,3.988999,14
0.2,22650000,3.972527,14
0.2,22700000,3.971307,14
0.2,22750000,3.971327,14
0.2,22800000,4.017062,14
0.2,22850000,4.031958,14
0.2,22900000,3.657135,14
0.2,22950000,3.65709,14
0.2,2.3e+07,3.657065,14
0.2,23050000,3.657064,14
0.2,23100000,3.655759,14
0.2,23150000,3.627525,14
0.2,23200000,3.629767,14
0.2,23250000,3.630648,14
0.2,23300000,3.630385,14
0.2,23350000,3.6304,14
0.2,23400000,3.630408,14
0.2,23450000,3.630384,14
0.2,23500000,3.629859,14
0.2,23550000,3.624956,14
0.2,23600000,3.601294,14
0.2,23650000,3.579978,14
0.2,23700000,3.577324,14
0.2,23750000,3.930535,14
0.2,23800000,3.945449,14
0.2,23850000,3.952967,14
0.2,23900000,3.953041,14
0.2,23950000,3.933073,14
0.2,2.4e+07,3.932621,14
0.2,24050000,3.934039,14
0.2,24100000,3.937772,14
0.2,24150000,3.942275,14
0.2,24200000,3.942643,14
0.2,24250000,3.941161,14
0.2,24300000,3.94123,14
0.2,24350000,3.941179,14
0.2,24400000,3.940882,14
0.2,24450000,3.940402,14
0.2,24500000,3.932479,14
0.2,24550000,3.851735,14
0.2,24600000,3.851735,14
0.2,24650000,3.85166,14
0.2,24700000,3.845222,14
0.2,24750000,3.844553,14
0.2,24800000,3.84466,14
0.2,24850000,3.844651,14
0.2,24900000,3.844651,14
0.2,24950000,3.844651,14
0.2,2.5e+07,3.844651,14
0.5,50000,2.632438,14
0.5,1e+05,3.28998,14
0.5,150000,2.133125,14
0.5,2e+05,2.064621,14
0.5,250000,2.598481,14
0.5,3e+05,3.429595,14
0.5,350000,3.527983,14
0.5,4e+05,3.384888,14
0.5,450000,3.068926,14
0.5,5e+05,3.748004,14
0.5,550000,3.882599,14
0.5,6e+05,3.693231,14
0.5,650000,3.106791,14
0.5,7e+05,3.110797,14
0.5,750000,3.216871,14
0.5,8e+05,2.843583,14
0.5,850000,3.590522,14
0.5,9e+05,3.608586,14
0.5,950000,3.509788,14
0.5,1e+06,3.18834,14
0.5,1050000,3.168264,14
0.5,1100000,3.242896,14
0.5,1150000,3.230398,14
0.5,1200000,4.043963,14
0.5,1250000,3.466562,14
0.5,1300000,3.617666,14
0.5,1350000,3.788837,14
0.5,1400000,3.588323,14
0.5,1450000,3.709395,14
0.5,1500000,3.668296,14
0.5,1550000,3.702179,14
0.5,1600000,3.760793,14
0.5,1650000,3.753174,14
0.5,1700000,3.753224,14
0.5,1750000,3.731385,14
0.5,1800000,3.883647,14
0.5,1850000,3.884005,14
0.5,1900000,3.813227,14
0.5,1950000,4.060728,14
0.5,2e+06,3.673749,14
0.5,2050000,3.41004,14
0.5,2100000,3.579146,14
0.5,2150000,3.202979,14
0.5,2200000,3.557073,14
0.5,2250000,3.557073,14
0.5,2300000,3.557074,14
0.5,2350000,3.53361,14
0.5,2400000,3.350583,14
0.5,2450000,3.411295,14
0.5,2500000,3.601239,14
0.5,2550000,3.38891,14
0.5,2600000,3.585016,14
0.5,2650000,3.692242,14
0.5,2700000,3.594063,14
0.5,2750000,3.69921,14
0.5,2800000,3.718885,14
0.5,2850000,3.837214,14
0.5,2900000,3.871336,14
0.5,2950000,3.817434,14
0.5,3e+06,3.793739,14
0.5,3050000,3.284,14
0.5,3100000,3.165254,14
0.5,3150000,3.201849,14
0.5,3200000,3.247089,14
0.5,3250000,3.608238,14
0.5,3300000,3.842593,14
0.5,3350000,3.845852,14
0.5,3400000,3.810455,14
0.5,3450000,3.805538,14
0.5,3500000,3.736326,14
0.5,3550000,3.665323,14
0.5,3600000,3.652851,14
0.5,3650000,3.569547,14
0.5,3700000,3.644606,14
0.5,3750000,3.638684,14
0.5,3800000,3.649779,14
0.5,3850000,3.650603,14
0.5,3900000,3.70899,14
0.5,3950000,3.716899,14
0.5,4e+06,3.240151,14
0.5,4050000,3.24281,14
0.5,4100000,3.193602,14
0.5,4150000,3.324485,14
0.5,4200000,3.245926,14
0.5,4250000,3.270853,14
0.5,4300000,3.342343,14
0.5,4350000,3.280597,14
0.5,4400000,4.030485,14
0.5,4450000,4.030623,14
0.5,4500000,4.000576,14
0.5,4550000,3.728085,14
0.5,4600000,3.793969,14
0.5,4650000,3.776011,14
0.5,4700000,3.784027,14
0.5,4750000,3.829297,14
0.5,4800000,3.865382,14
0.5,4850000,3.845277,14
0.5,4900000,3.841421,14
0.5,4950000,3.836574,14
0.5,5e+06,3.827176,14
0.5,5050000,3.820279,14
0.5,5100000,3.81769,14
0.5,5150000,3.752583,14
0.5,5200000,3.902138,14
0.5,5250000,3.907424,14
0.5,5300000,3.840889,14
0.5,5350000,3.767053,14
0.5,5400000,3.83107,14
0.5,5450000,3.832621,14
0.5,5500000,3.704339,14
0.5,5550000,3.632073,14
0.5,5600000,3.78414,14
0.5,5650000,3.765513,14
0.5,5700000,3.812397,14
0.5,5750000,3.198631,14
0.5,5800000,3.384103,14
0.5,5850000,3.381797,14
0.5,5900000,3.206729,14
0.5,5950000,3.205554,14
0.5,6e+06,3.221377,14
0.5,6050000,3.197613,14
0.5,6100000,3.184058,14
0.5,6150000,3.184058,14
0.5,6200000,3.278653,14
0.5,6250000,3.428511,14
0.5,6300000,3.334811,14
0.5,6350000,3.343405,14
0.5,6400000,3.324863,14
0.5,6450000,3.083118,14
0.5,6500000,3.648841,14
0.5,6550000,3.708697,14
0.5,6600000,3.623462,14
0.5,6650000,3.609913,14
0.5,6700000,3.616691,14
0.5,6750000,3.304941,14
0.5,6800000,3.516405,14
