"speciesType","N","feedingRange","sd","se","ci","z"
"Invader",574,0.333722442508711,0.0519695091689285,0.00216916540223738,0.00426048528045242,0.2
"Mutant",367,0.326927762942779,0.0515376329678083,0.00269024254243443,0.0052902724351073,0.2
"Invader",615,0.341016582113821,0.0711708603554996,0.00286988608134639,0.00563598306641913,0.3
"Mutant",687,0.341493494905386,0.0688791997669547,0.0026279053819647,0.00515970330131647,0.3
"Invader",470,0.336727189361702,0.0537426382196323,0.00247896304797084,0.00487124912514199,0.4
"Mutant",420,0.319003121428571,0.0350829927421275,0.00171187475881475,0.00336493265340528,0.4
"Invader",270,0.324979711111111,0.0308160954483535,0.0018754078456995,0.00369234417702109,0.5
"Mutant",214,0.305419345794393,0.00866281799514188,0.0005921780469855,0.00116727997998316,0.5
"Invader",253,0.342205470355731,0.0666482381465244,0.00419013883194479,0.00825215312962176,0.6
"Mutant",412,0.314536558252427,0.0354684506128326,0.00174740514199741,0.00343496634068422,0.6
"Invader",179,0.344561033519553,0.0502809365359423,0.00375817364633962,0.00741630804953445,0.7
"Mutant",302,0.311760125827815,0.0241385494412355,0.00138901743480608,0.00273341481150155,0.7
"Invader",205,0.33483552195122,0.044748741971645,0.00312538770905725,0.00616220471045269,0.8
"Mutant",318,0.31362406918239,0.0320069094309357,0.00179485835474148,0.00353134012256112,0.8
"Invader",485,0.368922202061856,0.0749207275165966,0.00340197499085219,0.00668446392025429,0.9
"Mutant",1365,0.322088660805861,0.0363274367893366,0.000983260131508867,0.00192886602562718,0.9
"Invader",235,0.357909744680851,0.068186398666051,0.00444799020502789,0.00876322410479013,1
"Mutant",617,0.32212662560778,0.0424093885739746,0.00170733769608055,0.00335290822264947,1
"Invader",129,0.354964162790698,0.0688587303717036,0.00606267315641982,0.0119960346467022,1.1
"Mutant",514,0.321270951361868,0.038130348422768,0.00168185756974424,0.00330417576513169,1.1
"Invader",271,0.364731490774908,0.0739105216224503,0.00448974444596202,0.00883935957605139,1.2
"Mutant",933,0.320466918542337,0.0371234833761372,0.00121536828251433,0.00238517555894382,1.2
"Invader",194,0.36781875257732,0.0804133408892749,0.00577334141531643,0.011386944148612,1.3
"Mutant",904,0.319521982300885,0.0373246941896034,0.00124140086279744,0.00243636656693154,1.3
"Invader",215,0.377332079069767,0.0948094036663478,0.00646594766290204,0.0127451022298015,1.4
"Mutant",1078,0.329192563079777,0.0448172793842814,0.00136501086711976,0.00267838212534794,1.4
"Invader",402,0.406416223880597,0.117764673244669,0.00587356805126109,0.0115468325444557,1.5
"Mutant",2565,0.339830544249513,0.0632890068516024,0.00124963907276781,0.00245040430755179,1.5
"Invader",258,0.376692189922481,0.0755037837198532,0.00470066025216216,0.00925671642561299,1.6
"Mutant",1463,0.321685721120984,0.0337138390596861,0.000881426383973116,0.00172899535281263,1.6
"Invader",112,0.374987080357143,0.0928606684587026,0.00877450840431953,0.0173872741636739,1.7
"Mutant",731,0.330917335157319,0.0484345330422174,0.00179141591662692,0.00351694171824315,1.7
"Invader",283,0.392939717314488,0.0816975184895192,0.0048564133864426,0.00955942190362592,1.8
"Mutant",2059,0.332224561923264,0.0486929101210912,0.00107309348340153,0.00210446225743599,1.8
"Invader",124,0.375653870967742,0.0780810777938332,0.00701188777986876,0.0138796019270051,1.9
"Mutant",1057,0.329189156102176,0.0452346310064849,0.00139134092066413,0.00273010722353778,1.9
"Invader",91,0.374431241758242,0.0926247218697687,0.00970970914416636,0.0192900319543539,2
"Mutant",667,0.322883554722639,0.0458833375429383,0.00177660992474613,0.00348843101678826,2
"Invader",129,0.419767720930233,0.177508783135994,0.0156287768992845,0.030924205269233,2.1
"Mutant",1190,0.342451894117647,0.0784367210803227,0.00227376695069605,0.00446104245421551,2.1
"Invader",147,0.444847816326531,0.161450165208747,0.0133161851919971,0.0263173847399699,2.2
"Mutant",1901,0.347605517622304,0.0971668530169535,0.00222857409955583,0.00437070923222038,2.2
"Invader",77,0.369245103896104,0.0784739826991932,0.00894294030548371,0.0178114092561192,2.3
"Mutant",873,0.324630744558992,0.0385734754381619,0.00130551434540045,0.00256231759394579,2.3
"Invader",123,0.37828925203252,0.0766191128813891,0.00690851275203048,0.0136760910044428,2.4
"Mutant",1694,0.329315034828808,0.0414602557258003,0.00100733813048037,0.00197575895425687,2.4
"Invader",236,0.438330830508475,0.142995948380145,0.00930824339714059,0.0183382639787473,2.5
"Mutant",3359,0.349843048824055,0.0773960837817344,0.00133540803236517,0.0026182953862813,2.5
"Invader",131,0.396974236641221,0.0926834327133813,0.00809778911469516,0.016020507311955,2.6
"Mutant",1322,0.325519178517398,0.0501772285003887,0.00138003767296585,0.00270730466193187,2.6
"Invader",76,0.378283315789474,0.0883346455114429,0.0101326787631018,0.0201853311897879,2.7
"Mutant",727,0.329576266850069,0.0501601002364464,0.00186033514297715,0.0036522786687549,2.7
"Invader",178,0.428384848314607,0.129960134405973,0.00974092390434384,0.0192232964292046,2.8
"Mutant",2053,0.334504380418899,0.062312895234813,0.0013752557062052,0.00269704247826996,2.8
"Invader",98,0.42597537755102,0.138399717230323,0.0139804826525517,0.0277473880721857,2.9
"Mutant",2019,0.348180014858841,0.0735669288783381,0.00163724799369644,0.00321087291275122,2.9
"Invader",101,0.414305237623762,0.111114072925093,0.0110562634916173,0.0219353118686604,3
"Mutant",1775,0.342028515492958,0.065995187836284,0.0015664375690632,0.003072257334564,3
"Invader",84,0.405964761904762,0.107099546125462,0.0116855185003653,0.0232420263077194,3.1
"Mutant",1392,0.335131712643678,0.0557783057358447,0.00149501551878535,0.00293272841918499,3.1
"Invader",103,0.419378165048544,0.145123020135393,0.0142993960675029,0.0283627843002046,3.2
"Mutant",2251,0.341190347845402,0.0600837283760093,0.00126639482341072,0.00248342416465585,3.2
"Invader",163,0.454820901840491,0.15086195103509,0.0118164199653805,0.023334071038742,3.3
"Mutant",3221,0.343002900031046,0.0665242364234582,0.00117215362755191,0.00229824277449604,3.3
"Invader",96,0.4017886875,0.0918875049857805,0.00937822920635865,0.0186181389430281,3.4
"Mutant",2000,0.3286469525,0.0416976099681957,0.000932386903881584,0.0018285519006958,3.4
"Invader",48,0.404425333333333,0.103100663387125,0.0148812989400464,0.0299373119746152,3.5
"Mutant",1147,0.337590091543156,0.0561911658736833,0.00165915260832724,0.00325531744581498,3.5
"Invader",139,0.451293647482014,0.153361919915937,0.0130079882707164,0.0257207412823416,3.6
"Mutant",4162,0.347839268861124,0.0682151034019798,0.00105737613426742,0.00207302214545338,3.6
"Invader",107,0.443530196261682,0.134508720968192,0.0130034488654812,0.0257806021142108,3.7
"Mutant",3292,0.345030939854192,0.0696879333268449,0.00121458432495739,0.00238141736580335,3.7
"Invader",90,0.440455588888889,0.156616748714235,0.0165088548555743,0.0328027429512671,3.8
"Mutant",2349,0.341868879097488,0.0679967535823591,0.00140296446126865,0.00275117800109507,3.8
"Invader",85,0.451009,0.162114719729726,0.0175838101850563,0.0349673349162689,3.9
"Mutant",3409,0.345243023467292,0.0678864950256053,0.00116270592625476,0.00227967136947928,3.9
"Invader",53,0.40196,0.163394650374131,0.0224439813215896,0.0450371434118319,4
"Mutant",1311,0.339401192982456,0.0946456178911555,0.00261396136919873,0.00512800804994799,4
"Invader",41,0.40137056097561,0.133659733844761,0.0208741434475662,0.042188217615599,4.1
"Mutant",1404,0.334578887464387,0.0603940379284856,0.00161179763238713,0.00316179294049101,4.1
"Invader",101,0.439287306930693,0.173419315242838,0.0172558668167374,0.0342351482918427,4.2
"Mutant",3917,0.346556385243809,0.0709675699909706,0.00113392191529579,0.00222313324187237,4.2
"Invader",51,0.435587607843137,0.159390089549517,0.022319076798763,0.0448291850778321,4.3
"Mutant",1831,0.339996504642272,0.0606359299812369,0.00141705227170243,0.00277920956921024,4.3
"Invader",106,0.449668028301887,0.143826079774445,0.0139696237923186,0.02769918342458,4.4
"Mutant",4057,0.342175111165886,0.0629937008457262,0.000988996192923993,0.00193897553229038,4.4
"Invader",101,0.467996326732673,0.156420341006284,0.0155644056606581,0.0308793375334925,4.5
"Mutant",4479,0.349502410805983,0.0702112273063585,0.00104909793802103,0.00205675009399036,4.5
"Invader",65,0.4344572,0.117754179797524,0.0146056084379558,0.029178057095857,4.6
"Mutant",2544,0.339768706761006,0.0586940049215616,0.00116368434187983,0.00228186546588673,4.6
"Invader",56,0.448673946428571,0.156106073428693,0.0208605515273122,0.0418054794648445,4.7
"Mutant",2221,0.342368005853219,0.07074600250973,0.0015011622198829,0.00294382887389396,4.7
"Invader",93,0.462343440860215,0.147820120859961,0.0153282324840993,0.0304431927997155,4.8
"Mutant",4845,0.349163548400413,0.0746572541694799,0.00107256870765327,0.00210272144029193,4.8
"Invader",53,0.465925056603774,0.175993430070602,0.0241745568057621,0.0485097971780648,4.9
"Mutant",3061,0.341301480888599,0.0681167331667856,0.00123118168553687,0.00241402660941474,4.9
"Invader",40,0.426429175,0.146294099833685,0.0231311281859252,0.0467871229518772,5
"Mutant",2046,0.34371796285435,0.0644845230148021,0.00142561638132052,0.00279581149040884,5
"Invader",1783,0.330823806505889,0.0428703794872475,0.001015270240329,0.00199124557771877,0.1
"Mutant",658,0.315400630699088,0.0278129874311744,0.00108426313684407,0.00212903881473697,0.1
"Invader",1045,0.3473190784689,0.0579574671000123,0.00179288012196062,0.00351805905889295,0.2
"Mutant",671,0.31758794485842,0.0266522185967098,0.00102889748708854,0.00202025151727074,0.2
"Invader",342,0.334442128654971,0.0628781917953716,0.00340006321039261,0.00668773777108641,0.3
"Mutant",328,0.330806795731707,0.0487791879231746,0.00269338008152395,0.00529853878360492,0.3
"Invader",295,0.342006538983051,0.0999483946760054,0.00581922051927062,0.0114526082424119,0.4
"Mutant",430,0.367945262790698,0.125699400445738,0.00606176336160814,0.0119144511885579,0.4
"Invader",186,0.349285387096774,0.0695350577623367,0.00509855780684492,0.0100587914661433,0.5
"Mutant",244,0.309798590163934,0.0227841231935674,0.00145860402285555,0.00287312085728731,0.5
"Invader",462,0.343385335497836,0.0460757755230905,0.002143639080305,0.00421251492402044,0.6
"Mutant",631,0.311755253565769,0.0208450807418825,0.000829829561802427,0.00162956669556773,0.6
"Invader",304,0.344611615131579,0.0608077579979115,0.0034875641065286,0.0068629126912822,0.7
"Mutant",459,0.316064551198257,0.0348464133477787,0.00162649128702341,0.00319631089798145,0.7
"Invader",205,0.356631170731707,0.0720503448937543,0.00503221436944449,0.00992182025978221,0.8
"Mutant",462,0.317075534632035,0.0320670487286026,0.00149189412580215,0.0029317557828372,0.8
"Invader",266,0.350312815789474,0.0564131632068587,0.00345891296269109,0.00681044840446246,0.9
"Mutant",509,0.314740939096267,0.0269143261676982,0.00119295653352774,0.00234373581028158,0.9
"Invader",315,0.360930822222222,0.0710526000673988,0.00400336048376572,0.00787680270443956,1
"Mutant",774,0.321773156330749,0.0383294641423703,0.00137772413795785,0.00270452432465836,1
"Invader",281,0.388039402135231,0.0982231968352028,0.00585950467236217,0.0115342738096255,1.1
"Mutant",1023,0.325989457478006,0.0387039103975622,0.00121008820763069,0.00237454144044789,1.1
"Invader",286,0.379726765734266,0.0868632851363466,0.0051363337257456,0.010109961769084,1.2
"Mutant",1076,0.327057544609665,0.0456044958713794,0.00139027759379527,0.00272796542528167,1.2
"Invader",159,0.358205496855346,0.0612709747473637,0.00485910436818931,0.00959717851809136,1.3
"Mutant",571,0.31832500525394,0.0363769046289563,0.00152232607896283,0.00299005327087912,1.3
"Invader",123,0.346936739837398,0.053381475667347,0.00481324556629852,0.00952830033817083,1.4
"Mutant",532,0.311816872180451,0.0180886762091807,0.000784243573823718,0.00154060067427322,1.4
"Invader",326,0.409839266871166,0.125785042284364,0.00696658916607204,0.0137053017377146,1.5
"Mutant",1878,0.337921582534611,0.0657651938126879,0.00151756852445678,0.00297629886738413,1.5
"Invader",102,0.378104254901961,0.0943988210259159,0.00934687606987054,0.018541687840586,1.6
"Mutant",679,0.330878966126657,0.0547808189279177,0.00210229488269476,0.00412779095286021,1.6
"Invader",247,0.408160360323887,0.123731019123653,0.00787281621758449,0.0155067253412544,1.7
"Mutant",1806,0.33802269379845,0.0616009915022,0.00144953541151003,0.00284294354932176,1.7
"Invader",128,0.390680375,0.109835363880831,0.00970816632677849,0.0192107091735736,1.8
"Mutant",858,0.331776247086247,0.0679695331215073,0.00232044160071439,0.00455441413274962,1.8
"Invader",106,0.370553603773585,0.0837173172041517,0.00813134466348711,0.0161229543952541,1.9
"Mutant",1011,0.332986088031652,0.0590912240777855,0.0018584351401487,0.00364683615058338,1.9
"Invader",189,0.40409464021164,0.0999133669798101,0.00726762804956954,0.0143365787154897,2
"Mutant",1665,0.327385628828829,0.0420047234255633,0.00102941622864935,0.00201908736400082,2
"Invader",202,0.403567623762376,0.0954890103824411,0.00671858332538109,0.0132479478748288,2.1
"Mutant",2071,0.335947983099952,0.0585568605744573,0.00128673091449756,0.00252342172363378,2.1
"Invader",68,0.384472235294118,0.107581194760345,0.0130461361566778,0.0260401967564804,2.2
"Mutant",935,0.338081843850267,0.0569822586379951,0.00186351912489877,0.00365716956601282,2.2
"Invader",145,0.405186255172414,0.11391153807358,0.009459838340198,0.0186980805900221,2.3
"Mutant",1686,0.341086276393832,0.0580512534127696,0.00141378319825523,0.00277295598831495,2.3
"Invader",211,0.396660298578199,0.0950305980733171,0.00654217617104198,0.0128967540877408,2.4
"Mutant",1932,0.325719682712215,0.0495884122803714,0.00112817544312947,0.00221257007672879,2.4
"Invader",85,0.391317352941176,0.0867633781450207,0.00941080967144626,0.0187144270867065,2.5
"Mutant",842,0.320523281472684,0.0366977124347455,0.00126468668861508,0.00248231280952582,2.5
"Invader",89,0.412981606741573,0.137271889027399,0.0145507911353511,0.0289166397485584,2.6
"Mutant",1039,0.33685231280077,0.0739558982941883,0.00229437838587599,0.00450214864878025,2.6
"Invader",168,0.432419619047619,0.171068196070631,0.0131981978628352,0.0260568187257052,2.7
"Mutant",2296,0.347009960365854,0.0783904634835609,0.00163597736416142,0.00320814865002433,2.7
"Invader",150,0.434996033333333,0.150294913095358,0.0122715282673189,0.0242487015666076,2.8
"Mutant",2756,0.34351023766328,0.0671461777319826,0.00127903282128156,0.00250796008819207,2.8
"Invader",66,0.395874106060606,0.139693756692287,0.0171951127917578,0.0343410115954957,2.9
"Mutant",1031,0.331104899127061,0.0506128791652253,0.00157627399473963,0.00309307489314246,2.9
"Invader",135,0.417831362962963,0.127331399632308,0.0109589420050047,0.0216748777788811,3
"Mutant",3633,0.34570247701624,0.0642055548500436,0.00106522145337456,0.00208849167046725,3
"Invader",146,0.451355753424658,0.137673930478357,0.0113939755570921,0.0225197319462204,3.1
"Mutant",2770,0.344903716967509,0.0646477019614718,0.00122832476227759,0.00240852508410119,3.1
"Invader",108,0.453722527777778,0.169943163402481,0.0163527885228931,0.0324174960237832,3.2
"Mutant",2561,0.353586819211246,0.0971174193672505,0.00191907675240726,0.00376310049296332,3.2
"Invader",77,0.42595774025974,0.142190481494886,0.0162041092382307,0.0322732805334741,3.3
"Mutant",1996,0.337829655310621,0.0556433213342013,0.0012454685819111,0.00244255544520239,3.3
"Invader",104,0.468236884615385,0.172138518171551,0.0168795704461093,0.0334766468449462,3.4
"Mutant",3451,0.346928459866705,0.0699106033186507,0.00119006469223815,0.00233330252449361,3.4
"Invader",101,0.416058762376238,0.117055910408245,0.0116474984190092,0.0231083051253623,3.5
"Mutant",2940,0.346228841156463,0.0645236822325321,0.00118999593677417,0.00233331009524792,3.5
"Invader",86,0.417551313953488,0.123415810824294,0.0133082691383346,0.0264604044318201,3.6
"Mutant",2008,0.331330269422311,0.0486039308896091,0.00108464979980089,0.00212715735838402,3.6
"Invader",87,0.449868229885057,0.168259089793141,0.0180392679267625,0.0358608777671215,3.7
"Mutant",2919,0.34639021274409,0.0730044756792802,0.00135123983126814,0.00264948038073158,3.7
"Invader",123,0.455226349593496,0.158955442173553,0.0143325295473028,0.0283726737502466,3.8
"Mutant",3360,0.346707116369048,0.0647534012943315,0.00111710230208732,0.0021902695046764,3.8
"Invader",73,0.431927219178082,0.15440850557551,0.0180721486293979,0.0360261698640029,3.9
"Mutant",2654,0.338075675207234,0.0612230511474621,0.0011884051092829,0.00233029434328458,3.9
"Invader",77,0.422972831168831,0.124641990545913,0.014204273093689,0.028290261660613,4
"Mutant",2629,0.346805292506657,0.0672207271317658,0.00131101576131133,0.00257072765307526,4
"Invader",27,0.440649703703704,0.176904010886351,0.034045192768653,0.0699808959802377,4.1
"Mutant",1462,0.329096567031464,0.0474833912216136,0.00124184685561223,0.00243599317987922,4.1
"Invader",110,0.496435163636364,0.185903325729416,0.0177251866299336,0.0351307436500401,4.2
"Mutant",3648,0.347209795778509,0.0714227470476373,0.00118252174368834,0.00231846947680164,4.2
