"z","N","combm","sd","se","ci","replicate","fit","se.fit"
3.9,500,2.51753096556,0.22627290787743,0.0101192320696096,0.0198815526613872,63,0.204866131263373,0.00245121989416005
4,500,2.50504496264,0.157097948465807,0.00702563383790608,0.0138034692916517,63,0.206147329798444,0.0024643785094585
4.1,500,2.55282095102,0.217713370284261,0.00973643791132381,0.0191294657279047,63,0.208366655142399,0.00238016303065341
4.2,500,2.63733736206,0.0804773394965934,0.00359905603525423,0.00707117117227561,63,0.21161883166053,0.00230891095247236
4.3,500,2.35681197734,0.287620476591622,0.0128627787475951,0.0252718794551719,63,0.215681427163262,0.0023939976965107
4.4,500,2.4886445151,0.21363977487664,0.00955426118643836,0.0187715377621683,63,0.22007588535752,0.00262160002479704
4.5,500,2.3503864268,0.264191951284921,0.0118150232436279,0.0232133234219585,63,0.224203341810857,0.0028032876105691
4.6,500,2.56107111882,0.211849722844265,0.00947420762588535,0.0186142541788966,63,0.227526863104024,0.00277617933811467
4.7,500,2.4966895813,0.192300477114794,0.00859993877868644,0.01689655247918,63,0.229742164307203,0.00259420142557853
4.8,500,2.46660918474,0.203408206197767,0.00909669152479002,0.0178725371995036,63,0.230866082163795,0.00265249899083299
4.9,500,2.5414221954,0.181510726451806,0.00811740645983213,0.0159485070502255,63,0.231197289456303,0.00337940166158057
5,500,2.52051056498,0.204633990001439,0.0091515102430046,0.017980241146356,63,0.231156493279298,0.00465567468111729
0.1,500,2.64640360044,0.136939968695836,0.00612414157681165,0.0120322809505315,64,0.118414628969875,0.00238496432502669
0.2,500,2.64698027128,0.0659964458461713,0.00295145078370845,0.00579880210080564,64,0.102921802257168,0.00150440392436505
0.3,500,2.65311872792,0.0774066049518222,0.00346172861159493,0.00680135994682355,64,0.0903165954233702,0.0010376781031272
0.4,500,2.63235986096,0.0911255039350666,0.00407525642565467,0.00800677607529516,64,0.0809662197883378,0.000914253956961087
0.5,500,2.64065966616,0.0588278387151463,0.00263086092672922,0.00516892978634601,64,0.0749675077373231,0.000914719445302768
0.6,500,2.66887150966,0.0803152252087674,0.00359180606390017,0.00705692694047247,64,0.0721823632550307,0.000902519663533186
0.7,500,2.65757709028,0.0800161898269672,0.00357843279507252,0.0070306520861532,64,0.0723380159230808,0.000861708878415525
0.8,500,2.62457687022,0.120448714023059,0.00538663024715983,0.0105832707649782,64,0.075067028041255,0.000833220989763763
0.9,500,2.6269618816,0.10054332564957,0.00449643421672674,0.00883427646024573,64,0.0798741776686695,0.00087148370582829
1,500,2.66005618764,0.0663082586774339,0.00296539547744765,0.00582619965044337,64,0.0860848191844542,0.000983343059296485
1.1,500,2.60070294226,0.0795136672780133,0.00355595930347877,0.00698649775670085,64,0.0928570559070781,0.00111005528547459
1.2,500,2.64343822648,0.0756450933311642,0.00338295141705598,0.00664658407737334,64,0.09931566952408,0.00118831035388044
1.3,500,2.5952964949,0.16118394170517,0.00720836501068248,0.0141624865974551,64,0.104782103787817,0.001206623195476
1.4,500,2.63491936098,0.136090309842826,0.00608614367775136,0.011957625361452,64,0.10898340863329,0.00121228266588899
1.5,500,2.64475166762,0.0778315068949149,0.00348073080416547,0.0068386941130601,64,0.112113643772505,0.00125740585152179
1.6,500,2.64047018972,0.100866233389017,0.00451087508984403,0.0088626488680908,64,0.114715317993894,0.00133491215852504
1.7,500,2.60096946426,0.12423617278873,0.00555601055240021,0.0109160572289384,64,0.117457719326861,0.00139690384891931
1.8,500,2.6398485054,0.0916143632685183,0.00409711887967533,0.00804972988126868,64,0.120919806523047,0.00141783085604142
1.9,500,2.61378649952,0.116368331648618,0.00520414999989099,0.0102247464598944,64,0.12544045398069,0.0014218514130741
2,500,2.61737051996,0.165735782399369,0.00741192951498204,0.0145624357620143,64,0.131045847305804,0.00146272593462878
2.1,500,2.61590540186,0.18261126716121,0.00816662413659683,0.0160452064663212,64,0.137447028095306,0.00156623581482357
2.2,500,2.60788944392,0.113603559591672,0.00508050563465852,0.00998181874149216,64,0.144110357287337,0.00169315079420776
2.3,500,2.59412138936,0.148705164509779,0.00665029712898309,0.0130660342281141,64,0.150404552405445,0.00177901318393114
2.4,500,2.56653270346,0.155880685228665,0.00697119617101082,0.0136965140075258,64,0.155798656109048,0.00180005604392963
2.5,500,2.57478758232,0.122993300902024,0.00550042763188026,0.0108068518313559,64,0.160042633618121,0.00179732349424414
2.6,500,2.51172716752,0.222761980048407,0.00996221860381378,0.0195730636903573,64,0.163250008779573,0.00183334321350268
2.7,500,2.60894161778,0.0946470304226088,0.00423274387786888,0.00831619630137219,64,0.165844295767711,0.00191612068039217
2.8,500,2.50554615702,0.198742145492767,0.00888801894631962,0.0174625520514896,64,0.168399651234605,0.00199186257945622
2.9,500,2.58422003812,0.160360029054429,0.00717151851679089,0.0140900932079515,64,0.171448045819762,0.0020143409565413
3,500,2.44927818784,0.237467377882782,0.0106198639876906,0.0208651589049075,64,0.175318872397801,0.00199779290079451
3.1,500,2.53105285886,0.242344496303413,0.0108379753541475,0.0212936887170939,64,0.180046025385781,0.00200966300094966
3.2,500,2.541706909,0.136849355133386,0.00612008921510523,0.012024319156384,64,0.185354519552034,0.00210096964082596
3.3,500,2.45466462472,0.209578717676471,0.00937264518723653,0.0184147114706629,64,0.190730777376015,0.00223639111851492
3.4,500,2.6128063794,0.0866422097772031,0.00387475741565246,0.00761284977747988,64,0.19557097714356,0.00232589098676818
3.5,500,2.57679195926,0.261815364816726,0.0117087390656821,0.0230045037737514,64,0.199375398524721,0.00232007937784937
3.6,500,2.55009407392,0.199128945470479,0.00890531716719679,0.0174965383744588,64,0.201923607504999,0.00226466571858202
3.7,500,2.5659810151,0.16321253637314,0.00729908652220996,0.014340729817548,64,0.203357040371996,0.002262052711702
3.8,500,2.54418367748,0.182895837616343,0.0081793505142381,0.0160702103545139,64,0.204131868989229,0.00235069004299516
3.9,500,2.58532965586,0.086738470862937,0.00387906234227824,0.00762130779334761,64,0.204866131263373,0.00245121989416005
4,500,2.55772051416,0.177841723795037,0.0079533236728289,0.0156261287760451,64,0.206147329798444,0.0024643785094585
4.1,500,2.5374398563,0.19319747740731,0.00864005385128448,0.016975367741335,64,0.208366655142399,0.00238016303065341
4.2,500,2.41279434526,0.293695237051957,0.0131344502943218,0.025805640527721,64,0.21161883166053,0.00230891095247236
4.3,500,2.52232775744,0.190736123030022,0.00852997873719786,0.0167590999294727,64,0.215681427163262,0.0023939976965107
4.4,500,2.40228026648,0.281790635114544,0.0126020603107792,0.0247596382795873,64,0.22007588535752,0.00262160002479704
4.5,500,2.43238986562,0.274452696430464,0.0122738977165326,0.0241148875856483,64,0.224203341810857,0.0028032876105691
4.6,500,2.55079955892,0.178328284279757,0.00797508331920889,0.0156688805928253,64,0.227526863104024,0.00277617933811467
4.7,500,2.57283538088,0.176307097428975,0.00788469309533732,0.0154912882633269,64,0.229742164307203,0.00259420142557853
4.8,500,2.54015160948,0.200764653273056,0.00897846824395455,0.0176402604449471,64,0.230866082163795,0.00265249899083299
4.9,500,2.40401402036,0.281604326104253,0.0125937283185426,0.0247432681695545,64,0.231197289456303,0.00337940166158057
5,500,2.59173076376,0.178830536064192,0.00799754470184523,0.0157130111314532,64,0.231156493279298,0.00465567468111729
0.1,500,2.65194003602,0.143672085538521,0.00642521099466595,0.0126238008845174,65,0.118414628969875,0.00238496432502669
0.2,500,2.6753978762,0.117904275697888,0.0052728395059671,0.0103597027513346,65,0.102921802257168,0.00150440392436505
0.3,500,2.6508755775,0.128934511050446,0.00576612662708992,0.0113288784564003,65,0.0903165954233702,0.0010376781031272
0.4,500,2.67605231706,0.0541197912523879,0.00242031064336875,0.00475525545634691,65,0.0809662197883378,0.000914253956961087
0.5,500,2.65084820504,0.065968604871089,0.00295020569745157,0.00579635584324244,65,0.0749675077373231,0.000914719445302768
0.6,500,2.67142434254,0.0447049605819994,0.00199926661585598,0.00392801788059274,65,0.0721823632550307,0.000902519663533186
0.7,500,2.62076226564,0.0698317947049346,0.00312297279902087,0.0061357964454914,65,0.0723380159230808,0.000861708878415525
0.8,500,2.6274700831,0.116228605096806,0.00519790123852873,0.0102124693347887,65,0.075067028041255,0.000833220989763763
0.9,500,2.60699187354,0.11226748667427,0.00502075463733438,0.0098644242009086,65,0.0798741776686695,0.00087148370582829
1,500,2.62746286192,0.0863872419709855,0.00386335490871693,0.00759044693697271,65,0.0860848191844542,0.000983343059296485
1.1,500,2.64277487396,0.0739207231575743,0.00330583523852558,0.00649507165489401,65,0.0928570559070781,0.00111005528547459
1.2,500,2.59487720208,0.155802928622808,0.00696771878988291,0.0136896818946201,65,0.09931566952408,0.00118831035388044
1.3,500,2.61081903096,0.108403226171833,0.00484793965401006,0.00952488952396824,65,0.104782103787817,0.001206623195476
1.4,500,2.58758089996,0.087246051693625,0.00390176204710812,0.00766590657059362,65,0.10898340863329,0.00121228266588899
1.5,500,2.6616362015,0.0898039760633539,0.00401615590254847,0.00789065954052566,65,0.112113643772505,0.00125740585152179
1.6,500,2.65519849542,0.0846905038938618,0.00378747447510771,0.00744136241885979,65,0.114715317993894,0.00133491215852504
1.7,500,2.56228266238,0.152561471469066,0.00682275641904451,0.0134048700640467,65,0.117457719326861,0.00139690384891931
1.8,500,2.58008305656,0.134465872018851,0.00601349660975877,0.0118148935317979,65,0.120919806523047,0.00141783085604142
1.9,500,2.66399728064,0.0897513734638294,0.00401380344278187,0.0078860375936811,65,0.12544045398069,0.0014218514130741
2,500,2.6058530939,0.101532358267646,0.0045406651000464,0.00892117817669321,65,0.131045847305804,0.00146272593462878
2.1,500,2.56125300504,0.135340078271939,0.00605259230192395,0.0118917059872558,65,0.137447028095306,0.00156623581482357
2.2,500,2.60379503244,0.116523862884508,0.00521110556821251,0.0102384122694067,65,0.144110357287337,0.00169315079420776
2.3,500,2.5799186989,0.173147889043897,0.00774340900125488,0.0152137032512041,65,0.150404552405445,0.00177901318393114
2.4,500,2.52780974384,0.22101189278293,0.00988395232197052,0.0194192916260965,65,0.155798656109048,0.00180005604392963
2.5,500,2.60065074586,0.0753012243096456,0.00336757312690655,0.0066163698987336,65,0.160042633618121,0.00179732349424414
2.6,500,2.61791599986,0.123951117143281,0.0055432624763883,0.0108910107093193,65,0.163250008779573,0.00183334321350268
2.7,500,2.4660627173,0.257416805004011,0.0115120294907955,0.022618022690483,65,0.165844295767711,0.00191612068039217
2.8,500,2.62648547856,0.121749276349444,0.00544479316257531,0.0106975451543605,65,0.168399651234605,0.00199186257945622
2.9,500,2.6066437696,0.0630462148016887,0.00281951244041259,0.00553957895993403,65,0.171448045819762,0.0020143409565413
3,500,2.63418455706,0.0877357509783329,0.00392366206489092,0.00770893417919463,65,0.175318872397801,0.00199779290079451
3.1,500,2.59202849346,0.106160965697362,0.00474766271712648,0.00932787247883486,65,0.180046025385781,0.00200966300094966
3.2,500,2.58972508856,0.196765119646528,0.00879960366261031,0.0172888399449734,65,0.185354519552034,0.00210096964082596
3.3,500,2.52077478378,0.227728579103315,0.010184331665889,0.0200094557515387,65,0.190730777376015,0.00223639111851492
3.4,500,2.39273425716,0.285489503932228,0.0127674787531031,0.0250846407550325,65,0.19557097714356,0.00232589098676818
3.5,500,2.43868905528,0.201911355557341,0.00902975032910688,0.017741015864877,65,0.199375398524721,0.00232007937784937
3.6,500,2.48551579922,0.260089446035454,0.0116315536313108,0.0228528552822858,65,0.201923607504999,0.00226466571858202
3.7,500,2.43195553342,0.253719362032111,0.0113466748142336,0.0222931454975045,65,0.203357040371996,0.002262052711702
3.8,500,2.47596326522,0.189520374247764,0.00847560879878402,0.0166522777134848,65,0.204131868989229,0.00235069004299516
3.9,500,2.57277908774,0.154068157485992,0.00689013746613644,0.0135372555876637,65,0.204866131263373,0.00245121989416005
4,500,2.59152709484,0.129150455165276,0.00577578394149194,0.0113478524658439,65,0.206147329798444,0.0024643785094585
4.1,500,2.5503261365,0.136338903809981,0.00609726113793846,0.0119794681622347,65,0.208366655142399,0.00238016303065341
4.2,500,2.37983434424,0.276235082050571,0.0123536084247062,0.0242714975567734,65,0.21161883166053,0.00230891095247236
4.3,500,2.36482130928,0.325870365544452,0.014573365784202,0.028632720081836,65,0.215681427163262,0.0023939976965107
4.4,500,2.458331884,0.251792981202329,0.0112605244445147,0.0221238833340733,65,0.22007588535752,0.00262160002479704
4.5,500,2.60599246668,0.192416079268597,0.0086051086641714,0.0169067099051404,65,0.224203341810857,0.0028032876105691
4.6,500,2.5436511529,0.192103526481663,0.00859113087860859,0.0168792473390242,65,0.227526863104024,0.00277617933811467
4.7,500,2.56979610018,0.15237330444594,0.00681434133394786,0.0133883366990296,65,0.229742164307203,0.00259420142557853
4.8,500,2.51175402718,0.165844743355493,0.00741680239707779,0.0145720096566867,65,0.230866082163795,0.00265249899083299
4.9,500,2.57344351248,0.167678546453309,0.00749881256475911,0.01473313744349,65,0.231197289456303,0.00337940166158057
5,500,2.51147985638,0.212883087770734,0.00952042111030829,0.0187050511700023,65,0.231156493279298,0.00465567468111729
0.1,500,2.66896116782,0.106792215787794,0.00477589307938669,0.00938333750128573,66,0.118414628969875,0.00238496432502669
0.2,500,2.6578640859,0.091975968396967,0.00411329035263981,0.00808150244949755,66,0.102921802257168,0.00150440392436505
0.3,500,2.66148807992,0.0818445317185108,0.00366019873018456,0.00719130002204941,66,0.0903165954233702,0.0010376781031272
0.4,500,2.65717817542,0.069758654516782,0.00311970187036895,0.00612936995583313,66,0.0809662197883378,0.000914253956961087
0.5,500,2.64574463832,0.0698057104293469,0.00312180627475371,0.0061335045409784,66,0.0749675077373231,0.000914719445302768
0.6,500,2.6799687465,0.0792386269785086,0.00354365912735388,0.00696233123915395,66,0.0721823632550307,0.000902519663533186
0.7,500,2.62634773938,0.0865516638971168,0.00387070808079335,0.00760489393026824,66,0.0723380159230808,0.000861708878415525
0.8,500,2.63229680916,0.0886454791029116,0.00396434634344295,0.00778886777701693,66,0.075067028041255,0.000833220989763763
0.9,500,2.64551148384,0.076212264330439,0.00340831607524088,0.00669641876680157,66,0.0798741776686695,0.00087148370582829
1,500,2.65179941444,0.062830045324698,0.00280984504750835,0.00552058514896086,66,0.0860848191844542,0.000983343059296485
1.1,500,2.58422231934,0.12319173662013,0.00550930194697724,0.0108242874590519,66,0.0928570559070781,0.00111005528547459
1.2,500,2.6911247385,0.0518147769979728,0.00231722727212919,0.00455272452715045,66,0.09931566952408,0.00118831035388044
1.3,500,2.6102533736,0.120781211720565,0.00540149999623957,0.0106124857980318,66,0.104782103787817,0.001206623195476
1.4,500,2.59051852592,0.143595556465557,0.00642178851047791,0.012617076629243,66,0.10898340863329,0.00121228266588899
1.5,500,2.6061122362,0.139776830347912,0.00625100988674772,0.0122815428478479,66,0.112113643772505,0.00125740585152179
1.6,500,2.6241313337,0.0706372462960777,0.0031589936892285,0.00620656774717186,66,0.114715317993894,0.00133491215852504
1.7,500,2.58647384876,0.118705590488892,0.00530867539284829,0.0104301105715421,66,0.117457719326861,0.00139690384891931
1.8,500,2.61372041816,0.0971799886508631,0.00434602121351976,0.00853875561205826,66,0.120919806523047,0.00141783085604142
1.9,500,2.65691255572,0.123689522545668,0.00553156361033215,0.0108680256033375,66,0.12544045398069,0.0014218514130741
2,500,2.59296785608,0.162520114556798,0.00726812047720106,0.0142798899187964,66,0.131045847305804,0.00146272593462878
2.1,500,2.52602111064,0.180059791761916,0.00805251868788202,0.0158210201375594,66,0.137447028095306,0.00156623581482357
2.2,500,2.64261576068,0.0930723319677083,0.00416232122208445,0.00817783483976111,66,0.144110357287337,0.00169315079420776
2.3,500,2.62909262962,0.108016144993892,0.00483062885747631,0.00949087849323698,66,0.150404552405445,0.00177901318393114
2.4,500,2.60200070228,0.119897998935215,0.00536200151970678,0.0105348819802886,66,0.155798656109048,0.00180005604392963
